Unnamed: 0,Source.Name,text,diggCount,replyCommentTotal,createTimeISO,uniqueId,videoWebUrl,uid,cid,avatarThumbnail,Sentiment,emoji_text,emoji_count,text_no_emoji,text_clean,text_no_stopwords,place,sentiment
2471,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,aku dok klang sanggup balik p try mmg best mkn xhabih berbaloi,3,1.0,06/16/2025 17:07:50,azhar9923,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,6.99113427157046e+18,7.5164713346553e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/d3932494a11f5db0cd55fd245e0fcec9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3de14858&x-expires=1763481600&x-signature=Ir9yQTFKEhNuM7pRuY9bQHOGd%2Bk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,aku dok klang sanggup balik p try mmg best mkn xhabih berbaloi,aku dok klang sanggup balik p try mmg best mkn xhabih berbaloi,dok klang sanggup p try best mkn xhabih berbaloi,Potlepak Changlun,positive
2472,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,dr siang smpai mlm review :grinning_face:,3,0.0,06/16/2025 12:16:04,fadila8689,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,7.11010962999191e+18,7.51639616895279e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/359becebaf895dc1dbcbf7cd96c6625a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=026d823f&x-expires=1763481600&x-signature=4%2B1PIyo15tvDAXSGXMvN1Di11to%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[':grinning_face:'],1,dr siang smpai mlm review,dr siang smpai mlm review,smpai mlm review,Potlepak Changlun,neutral
2473,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,dapnyaa bella oiii,3,0.0,06/15/2025 08:35:33,kakma5928,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,7.25411952211842e+18,7.51596821985454e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/05cf1b11347bdbdbb379fc9535016528~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=d74fb62a&x-expires=1763481600&x-signature=nA8jtTLYPSSSZP%2Fij7NzL%2FdBBoU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,dapnyaa bella oiii,dapnyaa bella oiii,dapnyaa bella oiii,Potlepak Changlun,positive
2474,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,3x dh mmg aa,3,1.0,06/16/2025 12:13:56,appollo70,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,6.78286170446147e+18,7.51639562146588e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/92b436dd957986292cd1278e222c60a5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f31ad75e&x-expires=1763481600&x-signature=dHhNDEatJvf6h9JSMM5kM0xaCwE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,3x dh mmg aa,3x dh mmg aa,3x dh aa,Potlepak Changlun,negative
2475,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,betui kaawat murah ngatikan byk tu,3,1.0,06/16/2025 08:41:00,rnieza_pl,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,6.90239802500601e+18,7.51634072143259e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6b514994f66bfdee1c6d33165d0431b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c9d2fb6e&x-expires=1763481600&x-signature=js%2B4jA%2F%2B4yLyTg6z2am2%2FEFgniM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,betui kaawat murah ngatikan byk tu,betui kaawat murah ngatikan byk tu,betui kaawat murah ngatikan tu,Potlepak Changlun,neutral
2476,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,simpan dulunanti balik kg nakptp xtau taun bila nk blik semenanjung:grinning_face::relieved_face:,3,0.0,06/16/2025 12:18:35,nazzwanie6295,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,6.71569918456029e+18,7.51639679754964e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2e08260c77b761afa4ec283870d11bf3~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a3342480&x-expires=1763481600&x-signature=Sdst91DSGp5PQ4bJHq8gUzsRmGU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,"[':grinning_face:', ':relieved_face:']",2,simpan dulunanti balik kg nakptp xtau taun bila nk blik semenanjung,simpan dulunanti balik kg nakptp xtau taun bila nk blik semenanjung,simpan dulunanti kg nakptp xtau taun blik semenanjung,Potlepak Changlun,neutral
2477,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,sdp noh,3,0.0,06/16/2025 09:02:37,atan_ranger791,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,7.20504784818615e+18,7.51634625434514e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/304f4ae801c05e09e6234aafdc27cb14~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=b272b68c&x-expires=1763481600&x-signature=G5ZQVvYypbKN39a0Q5%2F2k%2BLdiYg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,sdp noh,sdp noh,sdp noh,Potlepak Changlun,neutral
2478,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,tempat ni nama apa bella,3,1.0,06/16/2025 10:39:24,user6547711256390,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,7.21191684983027e+18,7.51637121831428e+18,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4a37664d&x-expires=1763481600&x-signature=DzZM5PRclDXOh8paaMpk99dxvJ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,tempat ni nama apa bella,tempat ni nama apa bella,ni nama bella,Potlepak Changlun,neutral
2479,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,penah p mkn sini dlu fries sejuk gedi  masin smpai skrg x penah p dah…:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,3,0.0,06/15/2025 07:03:37,zairi_86,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,6.56882212109446e+18,7.51594443017816e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/50af870cdff3b0b660a1c76d895d3e34~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3b78ccb3&x-expires=1763481600&x-signature=EDp%2BLDfDPewSnejce4WqnLdUJi0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,"[':rolling_on_the_floor_laughing:', ':rolling_on_the_floor_laughing:', ':rolling_on_the_floor_laughing:', ':rolling_on_the_floor_laughing:']",4,penah p mkn sini dlu fries sejuk gedi masin smpai skrg x penah p dah…,penah p mkn sini dlu fries sejuk gedi masin smpai skrg x penah p dah,penah p mkn dlu fries sejuk gedi masin smpai skrg x penah p,Potlepak Changlun,negative
2480,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,:smiling_face_with_heart-eyes:sedapnya,3,0.0,06/16/2025 08:57:26,azie2107,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,7.33026259801106e+18,7.51634495770487e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/68371c10f5a12343fbca15be77119333~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=96db6887&x-expires=1763481600&x-signature=vjIKyAvnTXI4ysSSNhhWi8zOTCY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[':smiling_face_with_heart-eyes:'],1,sedapnya,sedapnya,sedapnya,Potlepak Changlun,positive
2481,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,w0w sedap naa:OK_hand:,3,0.0,06/16/2025 11:54:27,satirahabdulrahman,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,7.02216906220164e+18,7.51639059426996e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b892c2c1c62bb9dc3f5d7c9ce5cb322e~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=454ac0e4&x-expires=1763481600&x-signature=HVxqsKz3nr5H5z2nJ43PAnnOvp0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[':OK_hand:'],1,w0w sedap naa,w0w sedap naa,w0w sedap naa,Potlepak Changlun,positive
2482,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,memang sedapselalu p mkn kt situ klu blk changlun :thumbs_up::smiling_face_with_hearts:,3,0.0,06/14/2025 20:35:17,kakcikidafrozen,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,6.88604427790377e+18,7.51578262459533e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3c9d32fd094b49165a1b8b628adf6929~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3199716c&x-expires=1763481600&x-signature=HjajSlz%2F1h2RZyAjTGkYd0hizvI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,"[':thumbs_up:', ':smiling_face_with_hearts:']",2,memang sedapselalu p mkn kt situ klu blk changlun,memang sedapselalu p mkn kt situ klu blk changlun,sedapselalu p mkn kt klu blk changlun,Potlepak Changlun,positive
2483,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,sedappppnya,3,0.0,06/16/2025 09:46:18,nurizaothman,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,7.099810133929e+18,7.51635754420327e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7127176530148458522~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8bed2791&x-expires=1763481600&x-signature=6jglzAuIaDCxb7smYHXwBwymI0c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,sedappppnya,sedappppnya,sedappppnya,Potlepak Changlun,positive
2484,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,gileee murahh,3,0.0,06/16/2025 12:02:33,mommysue_suri,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,6.55755162597473e+18,7.51639266696105e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e130787f86756265907a9934843de6e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=905d2e24&x-expires=1763481600&x-signature=IFoCDpFFtKkmmgYsrZ6tZhezRAs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,gileee murahh,gileee murahh,gileee murahh,Potlepak Changlun,positive
2485,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,saya besa p dah  2 kali dah p  memang sedap sangat  bebaloi mai jauh jauh ,3,1.0,06/14/2025 23:31:02,hafizshing,https://www.tiktok.com/@bellapark1310/video/7515756475470335239,6.82411233572949e+18,7.51582793649621e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/172bc2857882a20c54a4662bfd25a437~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=3c82ae6d&x-expires=1763481600&x-signature=Y87loErgY6b6WsJJNpxtGtOU1ss%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,saya besa p dah 2 kali dah p memang sedap sangat bebaloi mai jauh jauh,saya besa p dah 2 kali dah p memang sedap sangat bebaloi mai jauh jauh,besa p 2 kali p sedap bebaloi mai,Potlepak Changlun,negative
2486,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,shazwani shafiai cerr habaq satt tang mana tuu hee :grinning_face_with_sweat:,1,0.0,10/18/2022 20:09:38,affwanizamromli,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.89553113531839e+18,7.15582341749162e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/93137c01013756dc4f3cab445db346d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=37b5ead6&x-expires=1763481600&x-signature=gT1b3HRvwE2WAepUmWL67mG6SJ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[':grinning_face_with_sweat:'],1,shazwani shafiai cerr habaq satt tang mana tuu hee,shazwani shafiai cerr habaq satt tang mana tuu hee,shazwani shafiai cerr habaq satt tang tuu hee,Nasi Lemak Kg Darat,neutral
2487,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,:sauropod:,0,0.0,11/26/2022 07:18:03,yanirzd,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.72199469555344e+18,7.17009680063072e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4a81ee03d90bb46cbedca5aa12c3aa06~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=674403ae&x-expires=1763481600&x-signature=I2XDEEyiJx%2BVvl3vhVN1HusHfc0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[':sauropod:'],1,,nan,,Nasi Lemak Kg Darat,neutral
2488,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,anish :cat_face:,0,0.0,11/16/2022 18:57:49,nanaddddddd__,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.793880870145e+18,7.16656636824096e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/61c1bf3b4373b2ea0368ce4914b3fb73~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f07856f0&x-expires=1763481600&x-signature=p963wm26gBd5ylgYBrD6H6hcVxY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[':cat_face:'],1,anish,anish,anish,Nasi Lemak Kg Darat,negative
2489,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,tae’s amirah huda ommo jomm niiiiiiiiiiii,0,1.0,11/13/2022 10:44:33,jlkvzxx,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.72489760123601e+18,7.16532595577021e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3e719ebe63d51ef2c63ffab664703313~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e8cf70a9&x-expires=1763481600&x-signature=YzbrvzmaiBNX1ZDDwAeJZ6N%2B9sE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,tae’s amirah huda ommo jomm niiiiiiiiiiii,taes amirah huda ommo jomm niiiiiiiiiiii,taes amirah huda ommo jomm niiiiiiiiiiii,Nasi Lemak Kg Darat,neutral
2490,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,nurfarah yusof,0,0.0,11/08/2022 11:20:13,seroja057,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.69541142034981e+18,7.16347971290335e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/1aebc999855d94e630badb33831c7e05~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1d201105&x-expires=1763481600&x-signature=IuuaEUPJtuhRBDaz0L%2BKKwbNdmU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,nurfarah yusof,nurfarah yusof,nurfarah yusof,Nasi Lemak Kg Darat,neutral
2491,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,alumnicentreuum,0,0.0,11/06/2022 17:41:58,julienti,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.59029787168909e+18,7.1628359611211e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7f5e2d393e9fdb070bd23ccbd67610b4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=5cfde2f8&x-expires=1763481600&x-signature=WERttyRzxm3hB2mcP0okWAWONOg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,alumnicentreuum,alumnicentreuum,alumnicentreuum,Nasi Lemak Kg Darat,neutral
2492,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,puadddd,0,0.0,11/04/2022 19:06:28,nrainandzr,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.57423073057792e+18,7.1621155577682e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/98695ad1053a3061b65fb7a06c86e875~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=aa2739ad&x-expires=1763481600&x-signature=4IBNxmDa18C6yXsEBYlsmJQ8z44%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,puadddd,puadddd,puadddd,Nasi Lemak Kg Darat,negative
2493,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,mochaha18 sis pernh pi x:face_with_hand_over_mouth:,0,0.0,10/31/2022 19:06:23,peanutwaffl3,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.86042603475291e+18,7.1606311957213e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ab6d07133a7cab8a6034436d75c9b1d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=48930018&x-expires=1763481600&x-signature=ONsZ04YxflVQ%2B8r1TIqIkYDETxc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[':face_with_hand_over_mouth:'],1,mochaha18 sis pernh pi x,mochaha18 sis pernh pi x,mochaha18 sis pernh pi x,Nasi Lemak Kg Darat,neutral
2494,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,zxcv,0,0.0,10/31/2022 09:25:37,teletuqierss,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.90759076112856e+18,7.16048149370965e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1fd38d6d75a66f9ee32ce08f0a81a1da~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c95fa92f&x-expires=1763481600&x-signature=SLxeXIP5i82dutJgetfFyDbj8PU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,zxcv,zxcv,zxcv,Nasi Lemak Kg Darat,positive
2495,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,womanxsempurna23,0,0.0,10/29/2022 21:42:50,mellzzzzzzzzz,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.95560124200192e+18,7.15992934746553e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5746d66c2c58c0bd425202d003cc08f4~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a9f6d34b&x-expires=1763481600&x-signature=soaRwWGNHsAY5HHnbjhNskOIa50%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,womanxsempurna23,womanxsempurna23,womanxsempurna23,Nasi Lemak Kg Darat,positive
2496,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,shhrulaizn kedai topik viral noh :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,0,0.0,10/28/2022 00:57:29,alifhafizzzzzzz,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.5576562093144e+18,7.15923730616256e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d7e241260f79cacb1e7f8a13121be214~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=0bba9233&x-expires=1763481600&x-signature=LPe3YPM288J34ZXFgVctIEpG1Jg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,"[':rolling_on_the_floor_laughing:', ':rolling_on_the_floor_laughing:']",2,shhrulaizn kedai topik viral noh,shhrulaizn kedai topik viral noh,shhrulaizn kedai topik viral noh,Nasi Lemak Kg Darat,negative
2497,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,choiwon,0,0.0,10/19/2022 16:42:13,dapokhaira22,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.52339935346991e+18,7.1561410270728e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/aa55363fe18c38a25808f84d58d306ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4be315f1&x-expires=1763481600&x-signature=Pr00tsTi29GLuVBqYJ8btwNyFlQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,choiwon,choiwon,choiwon,Nasi Lemak Kg Darat,neutral
2498,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,ftnzm far soooo rinduuu,0,0.0,10/19/2022 14:42:38,qoo20,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.78071840339886e+18,7.15611020054553e+18,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/0355b1c217144147b64a3c1e349bdf0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=e40a82e6&x-expires=1763481600&x-signature=0EKGL84LCqy4RjnbisbhRKllkG8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,ftnzm far soooo rinduuu,ftnzm far soooo rinduuu,ftnzm far soooo rinduuu,Nasi Lemak Kg Darat,positive
2499,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,chopstik penah mkn nmpk sdp,0,0.0,10/18/2022 22:51:20,ainshukry,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.55216238788002e+18,7.15586507585621e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7335574414832238599~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1223837d&x-expires=1763481600&x-signature=eBA9rfbTaIisj%2FeC1UQMCNO0z3A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,chopstik penah mkn nmpk sdp,chopstik penah mkn nmpk sdp,chopstik penah mkn nmpk sdp,Nasi Lemak Kg Darat,negative
2500,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,aaaaaaaaaaa wajib try tau hehe:beaming_face_with_smiling_eyes:,0,0.0,10/18/2022 23:26:28,nh.hudhud_,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.88102560557738e+18,7.15587413257036e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/99f302e5ad302c794d71a3b315f12bcd~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=f99b0824&x-expires=1763481600&x-signature=k646czV2cBYOKTF01kJEonTUCjA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[':beaming_face_with_smiling_eyes:'],1,aaaaaaaaaaa wajib try tau hehe,aaaaaaaaaaa wajib try tau hehe,aaaaaaaaaaa wajib try tau hehe,Nasi Lemak Kg Darat,positive
2501,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,𝗠 𝗔 𝗜,1,1.0,10/29/2022 20:05:34,zvdd1nwrldx,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.80148370939037e+18,7.15990427759462e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/30bcc1d35cef268839bd6bad3e7f6725~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c09c3934&x-expires=1763481600&x-signature=zzoVkSokS8qMB4iZi1OU7RgPrz0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,𝗠 𝗔 𝗜,nan,,Nasi Lemak Kg Darat,neutral
2502,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,cakap kedah pula hari tu cakap kelantan hebat wartawan ni,1,1.0,10/18/2022 18:12:13,dinperlis485,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.98983370673144e+18,7.15579315406137e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7336554632069513218~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9c655f44&x-expires=1763481600&x-signature=kPXKRb%2BnUhq1Xp%2FzxM0S5Hxe5vg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,cakap kedah pula hari tu cakap kelantan hebat wartawan ni,cakap kedah pula hari tu cakap kelantan hebat wartawan ni,cakap kedah tu cakap kelantan hebat wartawan ni,Nasi Lemak Kg Darat,positive
2503,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,lepaih subuh mai sini sebelum masuk kuliah pukul 830 pagijenuh beratuq,0,1.0,10/19/2022 23:39:19,nas_bahar,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,7.03567200568124e+18,7.1562485178613e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/168654e7bba8179308cae9db02a5dab5~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9fed4cea&x-expires=1763481600&x-signature=YfJilkpKwoea52gDAOxOHkdzbJo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,lepaih subuh mai sini sebelum masuk kuliah pukul 830 pagijenuh beratuq,lepaih subuh mai sini sebelum masuk kuliah pukul 830 pagijenuh beratuq,lepaih subuh mai masuk kuliah 830 pagijenuh beratuq,Nasi Lemak Kg Darat,negative
2504,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,k,0,1.0,10/18/2022 21:23:48,qwertyh8nvn,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.85287044543318e+18,7.15584253377017e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/476cb4feb23a9f002d91ec2be069f0a6~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=8653a2a7&x-expires=1763481600&x-signature=vkf58EuWF2LZrPQek3PxczlLvV0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[],0,k,k,k,Nasi Lemak Kg Darat,neutral
2505,dataset_tiktok-comments-scraper_2025-11-17_16-57-23-398.csv,dulu bangun pukul 4 pagi semata nak bekpes dekat sini lambat sikit habis semua:grinning_face_with_sweat:,1,0.0,10/18/2022 20:04:09,fatmahsdean,https://www.tiktok.com/@wadieybobby/video/7155785581094653211,6.68722455228686e+18,7.15582198301142e+18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2da0b1a0a344c300f13e98ed1acb4317~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c6a6639a&x-expires=1763481600&x-signature=w6cyKtLO8yMZlVBiZTjxHM2YUgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a,0,[':grinning_face_with_sweat:'],1,dulu bangun pukul 4 pagi semata nak bekpes dekat sini lambat sikit habis semua,dulu bangun pukul 4 pagi semata nak bekpes dekat sini lambat sikit habis semua,bangun 4 bekpes lambat sikit habis,Nasi Lemak Kg Darat,negative
